string_id,text
3403959150575872,Mastery and Power increased.
3403963445542912,Advanced Anodyne Resolve Stim
3403963445542913,Increases Mastery by 198 and Power by 81 for 480 minutes. Only one stimpack can be active at a time. This effect persists through defeat.
3403963445543168,Mastery and Power increased.
3403967740510208,Anodyne Skill Stim
3403967740510209,Increases Mastery by 178 and Power by 74 for 60 minutes. Only one stimpack can be active at a time.
3403967740510464,Mastery and Power increased.
3403972035477504,Anodyne Fortitude Stim
3403972035477505,Increases Endurance by 178 and Defense by 74 for 60 minutes. Only one stimpack can be active at a time.
3403972035477760,Endurance and Defense Rating increased.
3403976330444800,Anodyne Command Stim
3403976330444801,Increases Presence by 203 for 60 minutes. Only one stimpack can be active at a time.
3403976330445056,Presence increased.
3403980625412096,Prototype Anodyne Reflex Stim
3403980625412097,Increases Mastery by 188 and Power by 77 for 120 minutes. Only one stimpack can be active at a time. This effect persists through defeat.
3403980625412352,Mastery and Power increased.
3403984920379392,Prototype Anodyne Skill Stim
3403984920379393,Increases Mastery by 188 and Power by 77 for 120 minutes. Only one stimpack can be active at a time. This effect persists through defeat.
3403984920379648,Mastery and Power increased.
3403989215346688,Prototype Anodyne Fortitude Stim
3403989215346689,Increases Endurance by 188 and Defense by 77 for 120 minutes. Only one stimpack can be active at a time. This effect persists through defeat.
3403989215346944,Endurance and Defense Rating increased.
3403993510313984,Prototype Anodyne Command Stim
3403993510313985,Increases Presence by 216  for 120 minutes. Only one stimpack can be active at a time. This effect persists through defeat.
3403993510314240,Presence increased.
3403997805281280,Prototype Anodyne Might Stim
3403997805281281,Increases Mastery by 188 and Power by 77 for 120 minutes. Only one stimpack can be active at a time. This effect persists through defeat.
3403997805281536,Mastery and Power increased.
3404002100248576,Prototype Anodyne Resolve Stim
3404002100248577,Increases Mastery by 188 and Power by 77 for 120 minutes. Only one stimpack can be active at a time. This effect persists through defeat.
3404002100248832,Mastery and Power increased.
3404006395215872,Anodyne Might Stim
3404006395215873,Increases Mastery by 178 and Power by 74 for 60 minutes. Only one stimpack can be active at a time.
3404006395216128,Mastery and Power increased.
3404010690183168,Anodyne Resolve Stim
3404010690183169,Increases Mastery by 178 and Power by 74 for 60 minutes. Only one stimpack can be active at a time.
3404010690183424,Mastery and Power increased.
3404014985150464,Advanced Anodyne Reflex Stim
3404014985150465,Increases Mastery by 198 and Power by 81 for 480 minutes. Only one stimpack can be active at a time. This effect persists through defeat.
3404014985150720,Mastery and Power increased.
3404019280117760,Advanced Anodyne Skill Stim
3404019280117761,Increases Mastery by 198 and Power by 81 for 480 minutes. Only one stimpack can be active at a time. This effect persists through defeat.
3404019280118016,Mastery and Power increased.
3404023575085056,Advanced Anodyne Fortitude Stim
3404023575085057,Increases Endurance by 198 and Defense by 81 for 480 minutes. Only one stimpack can be active at a time. This effect persists through defeat.
3404023575085312,Endurance and Defense Rating increased.
3404027870052352,Advanced Anodyne Might Stim
3404027870052353,Increases Mastery by 198 and Power by 81 for 480 minutes. Only one stimpack can be active at a time. This effect persists through defeat.
3404027870052608,Mastery and Power increased.
3404032165019648,Advanced Anodyne Command Stim
3404032165019649,Increases Presence by 233 for 480 minutes. Only one stimpack can be active at a time. This effect persists through defeat.
3404032165019904,Presence increased.
3404165309005824,V-6 Rakata Freeze Bomb
3404165309005825,"Freezes up to 4 targets within 6 meters of the selected area, dealing <<1>> energy damage and preventing movement for <<2>> seconds. Damage dealt after 2 seconds ends the effect prematurely. (Cooldown: 180s). Damage dealt scales by level up to level 57."
3404165309006080,
3404165309006082,
3404165309006084,
3404165309006086,
3404165309006088,Immobilized (Force)
3404165309006089,Unable to move.
3404165309006090,
3404165309006092,
3404165309006094,Bastioned
3404165309006095,Protected from Cybertech Grenades
3404165309006096,
3404165309006098,
3404169603973120,V-6 Pyro Grenade
3404169603973121,"Sets up to 5 enemy targets in a 6 meter area ablaze, dealing <<2>> elemental damage over <<1>> seconds. (Cooldown: 180s). Damage dealt scales by level up to level 57."
3404169603973376,
3404169603973378,
3404169603973380,
3404169603973382,
3404169603973384,
3404169603973386,Burning (Physical)
3404169603973387,Periodic elemental damage.
3404169603973388,
3404169603973390,
3404169603973392,Bastioned
3404169603973393,Protected from Cybertech Grenades
3404169603973394,
3404169603973396,
3404173898940416,V-7 Electro-Stun Grenade
3404173898940417,"Shocks up to 3 targets in the area for <<1>> energy damage, and stuns them briefly. Tougher enemies are stunned for a shorter duration. (Cooldown: 180s). Damage dealt scales by level up to level 57."
3404173898940672,Stunned
3404173898940673,Unable to Act
3404173898940674,
3404173898940676,
3404173898940678,
3404173898940680,Stunned
3404173898940681,Unable to Act
3404173898940682,
3404173898940684,
3404173898940686,Stunned
3404173898940687,Unable to Act
3404173898940688,
3404173898940690,
3404173898940692,
3404173898940694,
3404173898940696,
3404173898940698,
3404173898940700,
3404173898940702,
3404173898940704,
3404173898940706,
3404173898940708,
3404173898940710,
3404173898940712,
3404173898940714,
3404173898940716,
3404173898940718,Bastioned
3404173898940719,Protected from Cybertech Grenades
3404173898940720,
3404173898940722,
3404178193907712,V-6 Cartel Waste Grenade
3404178193907713,"Deals <<1>> kinetic damage to up to 5 targets within 6 meters of the selected area, and reduces movement speed by 70% for <<2>> seconds. (Cooldown: 180s). Damage dealt scales by level up to level 57."
3404178193907968,
3404178193907970,
3404178193907972,
3404178193907974,
3404178193907976,Slowed (Tech)
3404178193907977,Movement speed reduced.
3404178193907978,
3404178193907980,
3404178193907982,Bastioned
3404178193907983,Protected from Cybertech Grenades
3404178193907984,
3404178193907986,
3404182488875008,V-6 Seismic Grenade
3404182488875009,"Disrupts the earth beneath all targets within 6 meters of the selected area, dealing <<1>> kinetic damage and knocking them unconscious for <<2>> seconds. Damage causes this effect to end prematurely. (Cooldown: 180s). Damage dealt scales by level up to level 57."
3404182488875264,
3404182488875266,
3404182488875268,
3404182488875270,
3404182488875272,Incapacitated (Mental)
3404182488875273,Unable to act. Breaks on damage. 
3404182488875274,
3404182488875276,
3404182488875278,Bastioned
3404182488875279,Protected from Cybertech Grenades
3404182488875280,
3404182488875282,
3404191078809600,V-6 Rakata Freeze Bomb
3404191078809601,"Freezes up to 4 targets within 6 meters of the selected area, dealing <<1>> energy damage and preventing movement for <<2>> seconds. Damage dealt after 2 seconds ends the effect prematurely. (Cooldown: 180s). Damage dealt scales by level up to level 57."
3404191078809856,
3404191078809858,
3404191078809860,
3404191078809862,
3404191078809864,Immobilized (Force)
3404191078809865,Unable to move.
3404191078809866,
3404191078809868,
3404191078809870,Bastioned
3404191078809871,Protected from Cybertech Grenades
3404191078809872,
3404191078809874,
3404195373776896,V-6 Pyro Grenade
3404195373776897,"Sets up to 5 enemy targets in a 6 meter area ablaze, dealing <<2>> elemental damage over <<1>> seconds. (Cooldown: 180s). Damage dealt scales by level up to level 57."
3404195373777152,
3404195373777154,
3404195373777156,
3404195373777158,
3404195373777160,
3404195373777162,Burning (Physical)
3404195373777163,Periodic elemental damage.
3404195373777164,
3404195373777166,
3404195373777168,Bastioned
3404195373777169,Protected from Cybertech Grenades
3404195373777170,
3404195373777172,
3404199668744192,V-7 Electro-Stun Grenade
3404199668744193,"Shocks up to 3 targets in the area for <<1>> energy damage, and stuns them briefly. Tougher enemies are stunned for a shorter duration. (Cooldown: 180s). Damage dealt scales by level up to level 57."
3404199668744448,Stunned
3404199668744449,Unable to Act
3404199668744450,
3404199668744452,
3404199668744454,
3404199668744456,Stunned
3404199668744457,Unable to Act
3404199668744458,
3404199668744460,
3404199668744462,Stunned
3404199668744463,Unable to Act
3404199668744464,
3404199668744466,
3404199668744468,
3404199668744470,
3404199668744472,
3404199668744474,
3404199668744476,
3404199668744478,
3404199668744480,
3404199668744482,
3404199668744484,
3404199668744486,
3404199668744488,
3404199668744490,
3404199668744492,
3404199668744494,Bastioned
3404199668744495,Protected from Cybertech Grenades
3404199668744496,
3404199668744498,
3404208258678784,V-6 Cartel Waste Grenade
3404208258678785,"Deals <<1>> kinetic damage to up to 5 targets within 6 meters of the selected area, and reduces movement speed by 70% for <<2>> seconds. (Cooldown: 180s). Damage dealt scales by level up to level 57."
3404208258679040,
3404208258679042,
3404208258679044,
3404208258679046,
3404208258679048,Slowed (Tech)
3404208258679049,Movement speed reduced.
3404208258679050,
3404208258679052,
3404208258679054,Bastioned
3404208258679055,Protected from Cybertech Grenades
3404208258679056,
3404208258679058,
3404212553646080,Kolto Boosters
3404212553646081,"Reduces the heat generated by Kolto Missile by 5, and increases the critical heal chance of Kolto Shell by 5%. Additionally, Kolto Shot vents 1 heat when it normally heals and 2 heat when it critically heals."
3404216848613376,V-6 Seismic Grenade
3404216848613377,"Disrupts the earth beneath all targets within 6 meters of the selected area, dealing <<1>> kinetic damage and knocking them unconscious for <<2>> seconds. Damage causes this effect to end prematurely. (Cooldown: 180s). Damage dealt scales by level up to level 57."
3404216848613632,
3404216848613634,
3404216848613636,
3404216848613638,
3404216848613640,Incapacitated (Mental)
3404216848613641,Unable to act. Breaks on damage. 
3404216848613642,
3404216848613644,
3404216848613646,Bastioned
3404216848613647,Protected from Cybertech Grenades
3404216848613648,
3404216848613650,
3404221143580672,V-6 Rakata Freeze Bomb
3404221143580673,"Freezes up to 4 targets within 6 meters of the selected area, dealing <<1>> energy damage and preventing movement for <<2>> seconds. Damage dealt after 2 seconds ends the effect prematurely. (Cooldown: 180s). Damage dealt scales by level up to level 57."
3404221143580928,
3404221143580930,
3404221143580932,
3404221143580934,
3404221143580936,Immobilized (Force)
3404221143580937,Unable to move.
3404221143580938,
3404221143580940,
3404221143580942,Bastioned
3404221143580943,Protected from Cybertech Grenades
3404221143580944,
3404221143580946,
3404225438547968,V-6 Pyro Grenade
3404225438547969,"Sets up to 5 enemy targets in a 6 meter area ablaze, dealing <<2>> elemental damage over <<1>> seconds. (Cooldown: 180s). Damage dealt scales by level up to level 57."
3404225438548224,
3404225438548226,
3404225438548228,
3404225438548230,
3404225438548232,
3404225438548234,Burning (Physical)
3404225438548235,Periodic elemental damage.
3404225438548236,
3404225438548238,
3404225438548240,Bastioned
3404225438548241,Protected from Cybertech Grenades
3404225438548242,
3404225438548244,
3404229733515264,V-7 Electro-Stun Grenade
3404229733515265,"Shocks up to 3 targets in the area for <<1>> energy damage, and stuns them briefly. Tougher enemies are stunned for a shorter duration. (Cooldown: 180s). Damage dealt scales by level up to level 57."
3404229733515520,Stunned
3404229733515521,Unable to Act
3404229733515522,
3404229733515524,
3404229733515526,
3404229733515528,Stunned
3404229733515529,Unable to Act
3404229733515530,
3404229733515532,
3404229733515534,Stunned
3404229733515535,Unable to Act
3404229733515536,
3404229733515538,
3404229733515540,
3404229733515542,
3404229733515544,
3404229733515546,
3404229733515548,
3404229733515550,
3404229733515552,
3404229733515554,
3404229733515556,
3404229733515558,
3404229733515560,
3404229733515562,
3404229733515564,
3404229733515566,Bastioned
3404229733515567,Protected from Cybertech Grenades
3404229733515568,
3404229733515570,
3404234028482560,V-6 Cartel Waste Grenade
3404234028482561,"Deals <<1>> kinetic damage to up to 5 targets within 6 meters of the selected area, and reduces movement speed by 70% for <<2>> seconds. (Cooldown: 180s). Damage dealt scales by level up to level 57."
3404234028482816,
3404234028482818,
3404234028482820,
3404234028482822,
3404234028482824,Slowed (Tech)
3404234028482825,Movement speed reduced.
3404234028482826,
3404234028482828,
3404234028482830,Bastioned
3404234028482831,Protected from Cybertech Grenades
3404234028482832,
3404234028482834,
3404238323449856,V-6 Seismic Grenade
3404238323449857,"Disrupts the earth beneath all targets within 6 meters of the selected area, dealing <<1>> kinetic damage and knocking them unconscious for <<2>> seconds. Damage causes this effect to end prematurely. (Cooldown: 180s). Damage dealt scales by level up to level 57."
3404238323450112,
3404238323450114,
3404238323450116,
3404238323450118,
3404238323450120,Incapacitated (Mental)
3404238323450121,Unable to act. Breaks on damage. 
3404238323450122,
3404238323450124,
3404238323450126,Bastioned
3404238323450127,Protected from Cybertech Grenades
3404238323450128,
3404238323450130,
3404298452992000,Ballistic Dampers
3404298452992001,Entering cover grants 3 charges of Ballistic Dampers. Each charge absorbs 30% of the damage dealt by incoming attacks. This effect cannot occur more than once every 1.5 seconds. Ballistic Dampers can only be gained once every 6 seconds.
3404298452992256,Absorbs damage.
3404298452992257,
3404302747959296,Snap Shot
3404302747959297,Entering cover makes the next Charged Burst or Dirty Blast activate instantly. This effect cannot occur more than once every 6 seconds.
3404302747959556,Next Charged Burst or Dirty Blast activates instantly.
3404302747959557,
3404315632861184,Cool Under Pressure
3404315632861185,"While in cover, you heal for 3% of your total health every 2 seconds."
3404315632861440,Regenerating health.
3404315632861441,
3404315632861443,
3404315632861445,
3404341402664960,Holdout Defense
3404341402664961,"Slapping a target with Blaster Whip or Bludgeon grants Holdout Defense, increasing your movement speed by 50% for <<1>> seconds."
3404341402665218,Movement speed increased.
3404341402665219,
3404341402665225,Can't do that while hindered.
3404358582534144,Dirty Trickster
3404358582534145,"Surrender purges all movement-impairing effects when activated.  Additionally, when Tranquilizer wears off, the target is struck by Sedatives, reducing all damage dealt by 50% for the next 10 seconds."
3404362877501440,Pandemonium
3404362877501441,Activating Pulse Detonator makes the next Charged Burst or Dirty Blast activate instantly and increases your chance to resist Force and tech attacks by 20% for 6 seconds.
3404362877501700,Next Charged Burst or Dirty Blast activates instantly.
3404362877501701,
3404362877501703,Increased chance to resist Force and tech attacks.
3404362877501704,
3404435891945472,Penetrating Rounds
3404435891945473,"Unleashes a number of rounds that deal <<1>> weapon damage and sunder the target for <<2>> seconds. Sundered targets have their armor rating reduced by 20%. Consumes 20 energy over the duration of the channel. Requires both blasters.

Replaces Speed Shot."
3404435891945732,Energy Level Too Low
3404435891945734,Energy Level Too Low
3404435891945736,Energy Level Too Low
3404435891945740,
3404435891945742,Slowed (Physical)
3404435891945743,Movement speed reduced.
3404435891945744,
3404435891945746,
3404435891945756,Trickshot enabled.
3404435891945757,Trickshot
3404435891945758,
3404435891945760,Must be Dual Wielding Blasters
3404435891945762,Sundered (Physical)
3404435891945763,Armor rating decreased.
3404435891945764,
3404435891945766,
3404435891945768,
3404435891945770,
3404435891945772,
3404435891945774,
3404435891945776,
3404435891945778,
3404435891945780,
3404435891945782,
3404435891945784,Scattershot
3404435891945785,Next Trickshot does splash damage to targets around.
3404435891945786,
3404435891945788,
3404435891945790,
3404435891945792,Energy Level Too Low
3404435891945794,Energy Level Too Low
3404435891945798,
3404435891945802,Energy Level Too Low
3404435891945804,
3404440186912768,Honed Shots
3404440186912769,"Charged Burst grants Honed Shots, increasing the critical hit chance and damage done by Charged Burst by 4% for <<1>> seconds. Stacks up to 3 times."
3404440186913024,
3404440186913026,Critical chance and damage dealt by Charged Burst increased.
3404453071814656,WOOKIEE RAGE
3404453071814912,
3404453071814914,
3404453071814916,
3404453071814918,Disabled Console
3404453071814919,
3404453071814921,
3404453071814923,
3404453071814925,
3404453071814927,
3404453071814929,
3404453071814931,
3404478841618432,Vectron Opus
3404478841618433,"Activates the Vectron Opus, increasing movement speed based on the rank of your Speeder Piloting skill.  

<<1>>"
3404478841618688,
3404478841618690,
3404478841618692,Movement speed increased.
3404478841618693,
3404478841618695,
3404478841618697,
3404478841618699,
3404483136585728,Vectron Magnus
3404483136585729,"Activates the Vectron Magnus, increasing movement speed based on the rank of your Speeder Piloting skill.  

<<1>>"
3404483136585984,
3404483136585986,
3404483136585988,Movement speed increased.
3404483136585989,
3404483136585991,
3404483136585993,
3404483136585995,
3404611985604608,Dirty Blast
3404611985604609,"Shoots a target for <<1>> weapon damage and <<2>> internal bleed damage.

Replaces Charged Burst."
3404611985604874,
3404611985604876,
3404611985604878,
3404611985604880,
3404611985604882,
3404611985604884,
3404611985604886,
3404611985604888,
3404611985604890,
3404611985604892,
3404611985604894,
3404620575539200,Hemorrhaging Blast
3404620575539201,Deals <<1>> weapon damage and for the next <<2>> seconds causes the target to take an additional <<1>> weapon damage whenever it takes damage from one of your bleed effects. Requires both blasters to activate.
3404620575539456,
3404620575539461,Bleed damage causes additional weapon damage.
3404620575539462,
3404620575539464,
3404620575539466,
3404620575539468,
3404620575539470,
3404620575539472,
3404620575539474,
3404620575539476,
3404620575539478,
3404624870506496,Incendiary Mine
3404624870506497,"Increases the duration of your Scrambling Field by 5 seconds. In addition, when you activate Hightail It, you detonate an Incendiary Mine that deals <<1>> internal damage to all nearby enemies over the duration. Targets that remain within are additionally slowed by 70% for the duration. Lasts <<2>> seconds. Does not affect sleeping or incapacitated targets."
3404624870506752,
3404629165473792,
3404629165474054,
3404629165474056,
3404629165474064,
3404629165474076,
3404732244688896,Enrage
3404732244689152,
3404732244689154,Dealing 200% increased damage.
3404732244689155,
3405080137039872,Alacrity Boost
3405080137039873,Increases Alacrity Rating by 527 for <<1[%d seconds/%d second/%d seconds]>>. Can not be activated in PvP areas.
3405080137040128,This item can not be used in PvP areas
3405080137040130,Alacrity Rating increased.
3405084432007168,Critical Surge
3405084432007169,Healing an ally or performing a damaging attack on an enemy both have a 30% chance to grant 496 Critical Rating for <<1>> seconds. This effect can only occur once every 20 seconds. It will not trigger inside of PvP areas.
3405084432007424,
3405084432007426,
3405084432007428,This item can not be used in PvP areas
3405084432007430,Critical Rating increased.
3405084432007431,
3405084432007433,
3405088726974464,Power Boost
3405088726974465,Increases Power by 527 for <<1[%d seconds/%d second/%d seconds]>>. Can not be activated in PvP areas.
3405088726974720,This item can not be used in PvP areas
3405088726974722,Power increased.
3405093021941760,Healing Resonance
3405093021941761,Healing an ally has a 50% chance to restore an additional <<1>> health over <<2>> seconds. This effect can only occur once every 20 seconds. It will not trigger inside of PvP areas.
3405093021942016,
3405093021942018,
3405093021942020,
3405093021942022,This item can not be used in PvP areas
3405093021942024,Periodic healing.
3405093021942025,
3405093021942027,
3405093021942029,
3405097316909056,Mastery Surge
3405097316909057,Healing an ally or performing a damaging attack on an enemy both have a 30% chance to grant 810 of your Mastery Stat for <<1>> seconds. This effect can only occur once every 20 seconds. It will not trigger inside of PvP areas.
3405097316909314,
3405097316909316,This item can not be used in PvP areas
3405097316909318,
3405097316909344,Mastery increased.
3405097316909345,
3405097316909356,
3405101611876352,Shield Defense
3405101611876353,Incoming attacks have a 30% chance to grant an Absorb Shield that protects the user from 1440 damage for 6 seconds. This effect can only occur once every 40 seconds. It will not trigger inside of PvP areas.
3405101611876608,
3405101611876610,
3405101611876612,This item can not be used in PvP areas
3405101611876614,Absorb Shield activated.
3405101611876615,
3405101611876617,
3405101611876619,
3405101611876621,
3405105906843648,Defense Boost
3405105906843649,Increases Defense Rating by 527 for <<1[%d seconds/%d second/%d seconds]>>. Can not be activated in PvP areas.
3405105906843904,This item can not be used in PvP areas
3405105906843906,Defense Rating increased.
3405110201810944,Shield Overcharge
3405110201810945,Shielding an incoming attack grants 496 Absorb Rating for <<1>> seconds. This effect can only occur once every 20 seconds. It will not trigger inside of PvP areas.
3405110201811200,
3405110201811202,This item can not be used in PvP areas
3405110201811204,
3405110201811206,Absorb rating increased.
3405110201811207,
3405110201811209,
3405114496778240,Shield Boost
3405114496778241,Increases Shield Rating and Absorption Rating by 316 for <<1[%d seconds/%d second/%d seconds]>>.
3405114496778499,Shield Rating and Absorption Rating increased.
3405118791745536,Focused Defense
3405118791745537,Incoming attacks have a 30% chance to grant 810 Defense Rating for <<1>> seconds. This effect can only occur once every 20 seconds. It will not trigger inside of PvP areas.
3405118791745792,
3405118791745794,This item can not be used in PvP areas
3405118791745796,
3405118791745798,Defense rating increased.
3405118791745799,
3405118791745801,
3405123086712832,Power Surge
3405123086712833,Healing an ally or performing a damaging attack on an enemy both have a 30% chance to grant 810 Power for <<1>> seconds. This effect can only occur once every 20 seconds. It will not trigger inside of PvP areas.
3405123086713088,
3405123086713090,This item can not be used in PvP areas
3405123086713092,
3405123086713094,Power increased.
3405123086713095,
3405123086713097,
3405127381680129,
3405127381680384,
3405127381680386,
3405127381680388,
3405131676647425,
3405131676647680,
3405131676647682,
3405131676647684,
3405135971614721,
3405135971614976,
3405135971614978,
3405135971614980,
3405135971614982,
3405144561549313,
3405144561549568,
3405144561549570,
3405144561549572,
3405153151483905,
3405153151484160,
3405153151484162,
3405153151484164,
3405157446451201,
3405157446451456,
3405157446451458,
3405157446451460,
3405415144488960,Shield Defense
3405415144488961,Incoming attacks have a 30% chance to grant an Absorb Shield that protects the user from 1400 damage for 6 seconds. This effect can only occur once every 40 seconds. It will not trigger inside of PvP areas.
3405415144489216,
3405415144489218,
3405415144489220,This item can not be used in PvP areas
3405415144489222,Absorb Shield activated.
3405415144489223,
3405415144489225,
3405415144489227,
3405415144489229,
3405501043834880,Critical Surge
3405501043834881,Healing an ally or performing a damaging attack on an enemy both have a 30% chance to grant 520 Critical Rating for <<1>> seconds. This effect can only occur once every 20 seconds. It will not trigger inside of PvP areas.
3405501043835136,
3405501043835138,
3405501043835140,This item can not be used in PvP areas
3405501043835142,Critical Rating increased.
3405501043835143,
3405501043835145,
3405509633769472,Alacrity Boost
3405509633769473,Increases Alacrity Rating by 535 for <<1[%d seconds/%d second/%d seconds]>>. Can not be activated in PvP areas.
3405509633769728,This item can not be used in PvP areas
3405509633769730,Alacrity Rating increased.
3405513928736768,Power Boost
3405513928736769,Increases Power by 535 for <<1[%d seconds/%d second/%d seconds]>>. Can not be activated in PvP areas.
3405513928737024,This item can not be used in PvP areas
3405513928737026,Power increased.
3405522518671360,Healing Resonance
3405522518671361,Healing an ally has a 50% chance to restore an additional <<1>> health over <<2>> seconds. This effect can only occur once every 20 seconds. It will not trigger inside of PvP areas.
3405522518671616,
3405522518671618,
3405522518671620,
3405522518671622,This item can not be used in PvP areas
3405522518671624,Periodic healing.
3405522518671625,
3405522518671627,
3405522518671629,
3405526813638656,Mastery Surge
3405526813638657,Healing an ally or performing a damaging attack on an enemy both have a 30% chance to grant 835 of your Mastery Stat for <<1>> seconds. This effect can only occur once every 20 seconds. It will not trigger inside of PvP areas.
3405526813638914,
3405526813638916,This item can not be used in PvP areas
3405526813638918,
3405526813638944,Mastery increased.
3405526813638945,
3405526813638956,
3405565468344320,Critical Surge
3405565468344321,Healing an ally or performing a damaging attack on an enemy both have a 30% chance to grant 484 Critical Rating for <<1>> seconds. This effect can only occur once every 20 seconds. It will not trigger inside of PvP areas.
3405565468344576,
3405565468344578,
3405565468344580,This item can not be used in PvP areas
3405565468344582,Critical Rating increased.
3405565468344583,
3405565468344587,
3405574058278912,Healing Resonance
3405574058278913,Healing an ally has a 50% chance to restore an additional <<1>> health over <<2>> seconds. This effect can only occur once every 20 seconds. It will not trigger inside of PvP areas.
3405574058279168,
3405574058279170,
3405574058279172,
3405574058279174,This item can not be used in PvP areas
3405574058279176,Periodic healing.
3405574058279177,
3405574058279179,
3405574058279181,
3405578353246208,Mastery Surge
3405578353246209,Healing an ally or performing a damaging attack on an enemy both have a 30% chance to grant 800 of your Mastery Stat for <<1>> seconds. This effect can only occur once every 20 seconds. It will not trigger inside of PvP areas.
3405578353246466,
3405578353246468,This item can not be used in PvP areas
3405578353246470,
3405578353246496,Mastery increased.
3405578353246497,
3405578353246508,
3405586943180800,Alacrity Boost
3405586943180801,Increases Alacrity Rating by 519 for <<1[%d seconds/%d second/%d seconds]>>. Can not be activated in PvP areas.
3405586943181056,This item can not be used in PvP areas
3405586943181058,Alacrity Rating increased.
3405591238148096,Power Boost
3405591238148097,Increases Power by 519 for <<1[%d seconds/%d second/%d seconds]>>. Can not be activated in PvP areas.
3405591238148352,This item can not be used in PvP areas
3405591238148354,Power increased.
3405595533115392,Defense Boost
3405595533115393,Increases Defense Rating by 519 for <<1[%d seconds/%d second/%d seconds]>>. Can not be activated in PvP areas.
3405595533115648,This item can not be used in PvP areas
3405595533115650,Defense Rating increased.
3405599828082688,Defense Boost
3405599828082689,Increases Defense Rating by 535 for <<1[%d seconds/%d second/%d seconds]>>. Can not be activated in PvP areas.
3405599828082944,This item can not be used in PvP areas
3405599828082946,Defense Rating increased.
3405621302919168,Shield Defense
3405621302919169,Incoming attacks have a 30% chance to grant an Absorb Shield that protects the user from 1520 damage for 6 seconds. This effect can only occur once every 40 seconds. It will not trigger inside of PvP areas.
3405621302919424,
3405621302919426,
3405621302919428,This item can not be used in PvP areas
3405621302919430,Absorb Shield activated.
3405621302919431,
3405621302919433,
3405621302919435,
3405621302919437,
3405629892853760,Power Surge
3405629892853761,Healing an ally or performing a damaging attack on an enemy both have a 30% chance to grant 835 Power for <<1>> seconds. This effect can only occur once every 20 seconds. It will not trigger inside of PvP areas.
3405629892854016,
3405629892854018,This item can not be used in PvP areas
3405629892854020,
3405629892854022,Power increased.
3405629892854023,
3405629892854025,
3405634187821056,Power Surge
3405634187821057,Healing an ally or performing a damaging attack on an enemy both have a 30% chance to grant 800 Power for <<1>> seconds. This effect can only occur once every 20 seconds. It will not trigger inside of PvP areas.
3405634187821312,
3405634187821314,This item can not be used in PvP areas
3405634187821316,
3405634187821318,Power increased.
3405634187821319,
3405634187821321,
3405642777755648,Shield Overcharge
3405642777755649,Shielding an incoming attack grants 484 Absorb Rating for <<1>> seconds. This effect can only occur once every 20 seconds. It will not trigger inside of PvP areas.
3405642777755904,
3405642777755906,This item can not be used in PvP areas
3405642777755908,
3405642777755910,Absorb rating increased.
3405642777755911,
3405642777755913,
3405647072722944,Shield Overcharge
3405647072722945,Shielding an incoming attack grants 520 Absorb Rating for <<1>> seconds. This effect can only occur once every 20 seconds. It will not trigger inside of PvP areas.
3405647072723200,
3405647072723202,This item can not be used in PvP areas
3405647072723204,
3405647072723206,Absorb rating increased.
3405647072723207,
3405647072723209,
3405651367690240,Focused Defense
3405651367690241,Incoming attacks have a 30% chance to grant 835 Defense Rating for <<1>> seconds. This effect can only occur once every 20 seconds. It will not trigger inside of PvP areas.
3405651367690496,
3405651367690498,This item can not be used in PvP areas
3405651367690500,
3405651367690502,Defense rating increased.
3405651367690503,
3405651367690505,
3405659957624832,Focused Defense
3405659957624833,Incoming attacks have a 30% chance to grant 800 Defense Rating for <<1>> seconds. This effect can only occur once every 20 seconds. It will not trigger inside of PvP areas.
3405659957625088,
3405659957625090,This item can not be used in PvP areas
3405659957625092,
3405659957625094,Defense rating increased.
3405659957625095,
3405659957625097,
3405664252592128,Shield Boost
3405664252592129,Increases Shield Rating and Absorption Rating by 311 for <<1[%d seconds/%d second/%d seconds]>>.
3405664252592387,Shield Rating and Absorption Rating increased.
3405668547559424,Shield Boost
3405668547559425,Increases Shield Rating and Absorption Rating by 321 for <<1[%d seconds/%d second/%d seconds]>>.
3405668547559683,Shield Rating and Absorption Rating increased.
3405707202265088,Onyx Orobird
3405707202265089,"Calls your Onyx Orobird mount. Movement speed increases based on the rank of your Speeder Piloting skill.

<<1>>"
3405707202265344,
3405707202265348,Movement speed increased.
3405707202265349,
3405707202265351,
3405707202265353,
3405715792199680,Dune Sea Bantha
3405715792199681,"Calls your Dune Sea Bantha mount. Movement speed increases based on the rank of your Speeder Piloting skill.

<<1>>"
3405715792199936,
3405715792199940,Movement speed increased.
3405715792199941,
3405715792199943,
3405715792199945,
3405831756316672,Sneaky
3405831756316673,Increases movement speed by 15% and effective stealth level by 3.
3405836051283968,Stopping Power
3405836051283969,Tendon Blast immobilizes the target for 2 seconds.
3405836051284228,Immobilized (Physical)
3405836051284229,Unable to move.
3405836051284230,
3405836051284232,
3405836051284234,Slowed (Physical)
3405836051284235,Movement speed reduced.
3405836051284236,
3405836051284238,
3405836051284240,
3405836051284242,
3405840346251264,Anatomy Lessons
3405840346251265,Reduces the energy cost of Dirty Kick and Tendon Blast by 5 and makes Tendon Blast immobilize the target for <<1>> seconds.
3405840346251536,Immobilized (Physical)
3405840346251537,Unable to move.
3405840346251538,
3405840346251540,
3405840346251542,
3405840346251544,Slowed (Physical)
3405840346251545,Movement speed reduced.
3405840346251546,
3405840346251548,
3405840346251550,
3405844641218560,Med Screen
